Suite/Test/Step Name,Browser,Description,Tag,Start time,End time,Duration,Status
katalon demo,,,,29-01-2024 11:05:08,29-01-2024 11:05:45,36.962s,FAILED
,,,,,,,
Test Cases/Katalon Demo/login katalon demo,,,,29-01-2024 11:05:21,29-01-2024 11:05:24,2.929s,FAILED
"openBrowser("""")",,,,29-01-2024 11:05:21,29-01-2024 11:05:24,2.887s,FAILED
,,,,,,,
Test Cases/Katalon Demo/make appointment katalon demo,,,,29-01-2024 11:05:26,29-01-2024 11:05:27,0.296s,FAILED
"selectOptionByValue(findTestObject(""Object Repository/katalon demo/Page_CURA Healthcare Service/select_Tokyo""), ""Hongkong CURA Healthcare Center"", true)",,,,29-01-2024 11:05:26,29-01-2024 11:05:27,0.208s,FAILED
,,,,,,,
Test Cases/Katalon Demo/make appointment katalon demo 1,,,,29-01-2024 11:05:27,29-01-2024 11:05:28,0.114s,FAILED
"selectOptionByValue(findTestObject(""Object Repository/katalon demo/Page_CURA Healthcare Service/select_Tokyo""), ""Seoul CURA Healthcare Center"", true)",,,,29-01-2024 11:05:27,29-01-2024 11:05:28,0.085s,FAILED
,,,,,,,
Test Cases/Katalon Demo/make appointment katalon demo 2,,,,29-01-2024 11:05:28,29-01-2024 11:05:28,0.185s,FAILED
"click(findTestObject(""Object Repository/katalon demo/Page_CURA Healthcare Service/label_Apply for hospital readmission""))",,,,29-01-2024 11:05:28,29-01-2024 11:05:28,0.090s,FAILED
,,,,,,,
Test Cases/Katalon Demo/history katalon demo,,,,29-01-2024 11:05:29,29-01-2024 11:05:29,0.241s,FAILED
"click(findTestObject(""Object Repository/katalon demo/Page_CURA Healthcare Service/amenu-toggle""))",,,,29-01-2024 11:05:29,29-01-2024 11:05:29,0.185s,FAILED
,,,,,,,
Test Cases/Katalon Demo/profile katalon demo,,,,29-01-2024 11:05:30,29-01-2024 11:05:30,0.117s,FAILED
"click(findTestObject(""Object Repository/katalon demo/Page_CURA Healthcare Service/i_fa fa-bars""))",,,,29-01-2024 11:05:30,29-01-2024 11:05:30,0.083s,FAILED
,,,,,,,
Test Cases/Katalon Demo/logout katalon demo,,,,29-01-2024 11:05:32,29-01-2024 11:05:32,0.309s,FAILED
"click(findTestObject(""Object Repository/katalon demo/Page_CURA Healthcare Service/i_fa fa-bars""))",,,,29-01-2024 11:05:32,29-01-2024 11:05:32,0.236s,FAILED
,,,,,,,
Test Cases/Katalon Demo/negatif login katalon demo,,,,29-01-2024 11:05:41,29-01-2024 11:05:45,3.180s,FAILED
"openBrowser("""")",,,,29-01-2024 11:05:42,29-01-2024 11:05:45,2.960s,FAILED
